prompt_id,seed,condition,cond_tag,block_name,angle_label,angle_deg,image_path,run_id,file,prompt_dir,prompt_sha1,rel_path,width_px,height_px,paper_L,paper_C,paper_hue_deg,paper_frac,paper_hex,ink_L,ink_C,ink_hue_deg,ink_frac,ink_hex,subject_frac,tonal_range,step_regularity,effective_steps,top2_mass_share,chroma_spread,sw1_L,sw1_C,sw1_hue_deg,sw1_share,sw1_hex,sw2_L,sw2_C,sw2_hue_deg,sw2_share,sw2_hex,sw3_L,sw3_C,sw3_hue_deg,sw3_share,sw3_hex,sw4_L,sw4_C,sw4_hue_deg,sw4_share,sw4_hex,sw5_L,sw5_C,sw5_hue_deg,sw5_share,sw5_hex,sw6_L,sw6_C,sw6_hue_deg,sw6_share,sw6_hex
P01,1618033,B6_pos,B6_pos_low,B6,low,5.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s1618033_B6_pos_low_00001_.png,10.0,P01_s1618033_B6_pos_low_00001_.png,,52e5b19ca6,P01_s1618033_B6_pos_low_00001_.png,1024,1280,59.575,23.462,86.81,0.0717,#a18d66,3.0646,2.8915,102.25,0.3609,#0d0b04,0.9446,79.9294,6.1187,6,0.4558,56.3496,2.4045,2.6602,107.12,0.3525,#0a0903,29.2075,19.915,65.28,0.1032,#5a3f29,38.0796,34.9271,48.3,0.0515,#864a30,50.6181,53.1016,50.99,0.0318,#ba5f33,68.4326,59.0098,69.48,0.0251,#e29740,82.3339,44.9757,89.37,0.0119,#e9ca78
P01,1618033,B6_pos,B6_pos_mid,B6,mid,10.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s1618033_B6_pos_mid_00001_.png,11.0,P01_s1618033_B6_pos_mid_00001_.png,,52e5b19ca6,P01_s1618033_B6_pos_mid_00001_.png,1024,1280,57.9821,61.0552,63.83,0.0375,#cb7727,3.6317,4.7267,107.35,0.3106,#0e0e02,0.9745,73.1844,12.1706,5,0.4111,55.8685,3.1439,4.547,107.01,0.299,#0d0c01,28.2893,16.3985,92.17,0.0957,#4b4229,36.2103,30.2229,78.05,0.1121,#6c5025,36.6539,49.3949,52.13,0.033,#8d4016,43.6545,38.7095,65.7,0.0415,#8e5c2c,76.3284,60.4156,81.99,0.0203,#e9b449
P01,1618033,baseline,baseline,baseline,none,0.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s1618033_baseline_00001_.png,12.0,P01_s1618033_baseline_00001_.png,,52e5b19ca6,P01_s1618033_baseline_00001_.png,1024,1280,57.0496,10.2626,66.78,0.0788,#978679,2.479,0.8522,8.61,0.3601,#0b0809,0.9372,80.679,6.207,6,0.4402,47.6897,1.7518,0.5242,359.44,0.3501,#080606,28.0497,11.7683,36.46,0.0901,#543d38,35.5249,28.1762,31.66,0.0333,#7d433d,51.8948,46.9696,42.23,0.0311,#be6247,69.6926,48.2139,61.79,0.0249,#e5995e,82.4309,18.6471,89.3,0.0118,#dbccaa
P01,1618033,scrA_neg,scrA_neg_high,scrA,high,-15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s1618033_scrA_neg_high_00001_.png,13.0,P01_s1618033_scrA_neg_high_00001_.png,,52e5b19ca6,P01_s1618033_scrA_neg_high_00001_.png,1024,1280,57.2196,42.184,45.3,0.0383,#c67457,3.162,1.1595,358.3,0.2679,#0e0b0c,0.9768,82.5689,13.2393,4,0.3138,44.1484,2.6552,0.9354,347.91,0.2508,#0c090a,39.8793,16.1486,51.57,0.063,#75584a,41.2568,27.8888,30.73,0.0433,#8c514b,64.4504,10.9189,241.37,0.0184,#88a0ad,67.8132,45.0838,56.68,0.0128,#e19362,85.2241,30.2693,82.71,0.0085,#f0d19c
P01,1618033,scrA_neg,scrA_neg_low,scrA,low,-5.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s1618033_scrA_neg_low_00001_.png,14.0,P01_s1618033_scrA_neg_low_00001_.png,,52e5b19ca6,P01_s1618033_scrA_neg_low_00001_.png,1024,1280,61.2866,46.6855,52.11,0.0353,#d37f54,3.051,1.0253,2.27,0.3467,#0d0a0b,0.9799,86.4814,13.0418,5,0.3748,46.5851,2.0276,0.6695,350.26,0.3126,#090708,40.4819,23.5816,31.13,0.0434,#84524c,49.0783,13.5405,64.62,0.0622,#867160,49.4468,38.725,39.48,0.0245,#ae604d,72.8861,47.2546,65.74,0.0119,#eaa464,88.5089,30.3333,86.13,0.0068,#f7dba5
P01,1618033,scrA_neg,scrA_neg_mid,scrA,mid,-10.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s1618033_scrA_neg_mid_00001_.png,15.0,P01_s1618033_scrA_neg_mid_00001_.png,,52e5b19ca6,P01_s1618033_scrA_neg_mid_00001_.png,1024,1280,56.96,43.2834,47.68,0.0394,#c57352,3.6234,1.2305,10.68,0.3135,#100c0d,0.9747,81.4,9.1834,6,0.3525,45.2421,2.5445,0.8612,4.22,0.2839,#0c0909,36.3484,22.9805,30.91,0.0455,#794944,45.7175,14.8425,58.43,0.0686,#816758,54.1821,18.1653,255.99,0.0105,#6685a0,68.1049,46.1034,58.7,0.0143,#e19460,83.9445,33.0438,80.11,0.0099,#f1cc94
P01,1618033,scrA_pos,scrA_pos_high,scrA,high,15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s1618033_scrA_pos_high_00001_.png,16.0,P01_s1618033_scrA_pos_high_00001_.png,,52e5b19ca6,P01_s1618033_scrA_pos_high_00001_.png,1024,1280,58.1218,12.1981,68.19,0.0706,#9b8878,2.2992,1.2225,351.9,0.3648,#0b0709,0.9597,87.7977,9.1482,6,0.3912,57.9,1.5775,0.8912,347.45,0.3501,#080506,35.703,37.98,29.25,0.0337,#8a3c38,49.136,23.3962,37.23,0.0411,#9a685e,55.8813,58.7911,43.42,0.0345,#d66442,74.717,51.832,66.41,0.0171,#f3a860,89.3753,26.9925,84.72,0.0102,#f8ddae
P01,1618033,scrA_pos,scrA_pos_low,scrA,low,5.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s1618033_scrA_pos_low_00001_.png,17.0,P01_s1618033_scrA_pos_low_00001_.png,,52e5b19ca6,P01_s1618033_scrA_pos_low_00001_.png,1024,1280,61.7565,50.3174,51.76,0.036,#d97e50,2.4793,0.9754,21.25,0.3571,#0c0808,0.9821,88.2727,7.2585,6,0.4669,50.4904,1.7186,0.5294,13.65,0.3318,#080606,29.4312,12.5469,40.76,0.1351,#584039,36.4572,30.8289,31.93,0.034,#83443d,51.5077,51.0198,41.1,0.0132,#c25d43,75.0782,44.9399,68.05,0.019,#ecac6c,89.9913,15.4168,94.95,0.008,#ece2c5
P01,1618033,scrA_pos,scrA_pos_mid,scrA,mid,10.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s1618033_scrA_pos_mid_00001_.png,18.0,P01_s1618033_scrA_pos_mid_00001_.png,,52e5b19ca6,P01_s1618033_scrA_pos_mid_00001_.png,1024,1280,73.9418,47.5547,64.68,0.0323,#efa667,2.1782,0.9899,10.01,0.3475,#0b0708,0.9884,82.8368,12.0576,6,0.3923,52.0625,1.699,0.6902,359.15,0.3317,#080606,37.8251,41.6941,31.07,0.025,#943e38,45.4525,23.7034,35.83,0.0529,#915f55,53.3555,14.7543,65.02,0.0606,#937b69,59.2638,52.7527,47.99,0.0258,#d7744b,84.5359,39.8117,81.55,0.0119,#f6cd89
P01,1618033,scrB_neg,scrB_neg_high,scrB,high,-15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s1618033_scrB_neg_high_00001_.png,19.0,P01_s1618033_scrB_neg_high_00001_.png,,52e5b19ca6,P01_s1618033_scrB_neg_high_00001_.png,1024,1280,69.4045,74.8072,75.4,0.043,#e59a0b,12.2205,19.4052,116.38,0.1799,#1d2301,0.9707,67.5264,10.2737,5,0.3537,59.7788,11.6054,18.8867,117.44,0.1692,#1b2101,42.0427,45.9242,75.24,0.1499,#865b14,45.0312,62.6019,54.01,0.0268,#af4e10,50.5543,35.6944,89.68,0.1845,#8b763a,59.1201,75.732,59.53,0.0355,#df7009,79.1319,78.6655,85.74,0.0067,#f1bd16
P01,1618033,scrB_neg,scrB_neg_low,scrB,low,-5.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s1618033_scrB_neg_low_00001_.png,20.0,P01_s1618033_scrB_neg_low_00001_.png,,52e5b19ca6,P01_s1618033_scrB_neg_low_00001_.png,1024,1280,71.7525,63.4624,69.97,0.0477,#ee9f3f,4.3619,4.3637,110.16,0.2772,#101006,0.9688,79.816,11.8519,6,0.3976,57.7584,3.9542,4.1986,112.56,0.2738,#0e0f05,42.7597,31.499,67.46,0.1238,#855d35,57.0687,61.957,52.1,0.0394,#d56b33,64.3354,15.1711,221.28,0.0178,#79a3ad,77.5296,22.3542,96.95,0.031,#cbc097,83.7702,57.627,86.34,0.0108,#f7cc61
P01,1618033,scrB_neg,scrB_neg_mid,scrB,mid,-10.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s1618033_scrB_neg_mid_00001_.png,21.0,P01_s1618033_scrB_neg_mid_00001_.png,,52e5b19ca6,P01_s1618033_scrB_neg_mid_00001_.png,1024,1280,72.6942,72.6923,75.85,0.0626,#eea423,9.9881,13.8922,120.32,0.231,#181e07,0.959,77.4393,13.3906,5,0.3642,58.9325,9.026,13.4311,121.95,0.2123,#161c05,44.0561,43.1078,72.47,0.1519,#8d5f21,50.0131,55.2227,60.12,0.0622,#b26223,58.9633,72.3637,58.61,0.0479,#dd7018,59.0208,31.5782,90.27,0.0505,#a08c56,86.4653,65.9021,90.86,0.0129,#fad655
P01,1618033,scrB_pos,scrB_pos_high,scrB,high,15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s1618033_scrB_pos_high_00001_.png,22.0,P01_s1618033_scrB_pos_high_00001_.png,,52e5b19ca6,P01_s1618033_scrB_pos_high_00001_.png,1024,1280,25.5789,25.3647,303.84,0.0319,#41375d,0.2192,3.0518,294.98,0.3786,#010008,0.9593,58.0852,3.7029,6,0.2934,44.9961,0.11,1.8736,292.59,0.2559,#000005,11.3599,26.3192,335.59,0.0375,#360f2d,20.8665,34.158,358.14,0.0177,#5d1735,35.3982,46.8697,17.79,0.0078,#962d3f,41.5346,32.5542,293.17,0.0032,#5b5d93,58.1952,34.4756,25.38,0.0034,#c67674
P01,1618033,scrB_pos,scrB_pos_low,scrB,low,5.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s1618033_scrB_pos_low_00001_.png,23.0,P01_s1618033_scrB_pos_low_00001_.png,,52e5b19ca6,P01_s1618033_scrB_pos_low_00001_.png,1024,1280,45.7703,4.7928,342.62,0.0729,#736a6f,1.4285,2.7842,309.05,0.3845,#07040b,0.9361,79.2328,8.2832,5,0.4608,39.2804,0.9018,2.3714,306.85,0.3719,#050208,25.5755,21.6168,7.66,0.026,#5c2f39,27.7196,16.5297,285.61,0.0889,#3a405a,41.2551,31.3054,24.1,0.0199,#924e4e,55.8878,41.6518,38.19,0.0191,#c56e5b,80.1346,28.3131,69.16,0.0094,#eabf96
P01,1618033,scrB_pos,scrB_pos_mid,scrB,mid,10.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s1618033_scrB_pos_mid_00001_.png,24.0,P01_s1618033_scrB_pos_mid_00001_.png,,52e5b19ca6,P01_s1618033_scrB_pos_mid_00001_.png,1024,1280,38.0196,13.8866,300.33,0.0396,#5c576d,0.6437,3.5478,300.82,0.415,#04010a,0.9593,70.6664,8.5439,5,0.4645,38.9582,0.3588,2.7373,299.78,0.3569,#020007,12.0185,22.2899,296.56,0.1076,#1c1c3b,13.6745,22.224,351.14,0.0291,#3d1528,28.595,30.8556,10.39,0.0176,#6f2e3c,42.6593,41.6954,26.51,0.0136,#a34948,71.0252,31.3909,54.43,0.0067,#dda180
P01,2718281,B1_neg,B1_neg_high,B1,high,-15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s2718281_B1_neg_high_00001_.png,25.0,P01_s2718281_B1_neg_high_00001_.png,,52e5b19ca6,P01_s2718281_B1_neg_high_00001_.png,1024,1280,58.3052,52.0571,46.88,0.0323,#d4714b,2.9132,0.9072,66.75,0.354,#0c0a09,0.9839,83.8229,9.7236,5,0.4632,53.1896,2.1551,0.7519,85.79,0.3305,#090806,25.9866,13.0811,34.53,0.1327,#513733,37.5941,36.4584,34.88,0.0338,#8c4338,38.8549,20.3271,48.88,0.0715,#785343,68.0484,53.9415,55.92,0.0129,#ec8f56,85.978,33.3497,79.46,0.0113,#f8d199
P01,2718281,B1_neg,B1_neg_low,B1,low,-5.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s2718281_B1_neg_low_00001_.png,26.0,P01_s2718281_B1_neg_low_00001_.png,,52e5b19ca6,P01_s2718281_B1_neg_low_00001_.png,1024,1280,69.4317,13.7627,83.48,0.0373,#b6a891,2.7605,0.7871,37.91,0.3511,#0c0a09,0.9744,85.9791,8.29,6,0.4234,50.9344,1.7722,0.3858,53.9,0.3219,#070606,32.9635,14.4809,49.0,0.1015,#62483d,40.6571,32.3629,34.67,0.0436,#8f4d43,59.7284,51.3202,48.18,0.0312,#d6764e,77.842,47.3009,73.59,0.0123,#f1b56c,87.7513,13.8334,91.16,0.007,#e6dbc2
P01,2718281,B1_neg,B1_neg_mid,B1,mid,-10.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s2718281_B1_neg_mid_00001_.png,27.0,P01_s2718281_B1_neg_mid_00001_.png,,52e5b19ca6,P01_s2718281_B1_neg_mid_00001_.png,1024,1280,70.9082,14.0973,80.12,0.0388,#bcab95,2.5868,0.8387,27.19,0.3544,#0c0909,0.978,88.1822,8.1561,6,0.4147,52.9032,1.4703,0.6288,50.51,0.3157,#070504,32.6986,16.044,46.58,0.099,#64463b,38.2284,33.3862,34.58,0.0524,#8a473d,54.7598,51.2935,45.0,0.0278,#ca6746,72.2218,53.532,64.87,0.0177,#efa058,89.6525,17.4318,89.32,0.0073,#efe0c0
P01,2718281,B1_pos,B1_pos_high,B1,high,15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s2718281_B1_pos_high_00001_.png,28.0,P01_s2718281_B1_pos_high_00001_.png,,52e5b19ca6,P01_s2718281_B1_pos_high_00001_.png,1024,1280,62.7526,49.1921,51.57,0.0452,#db8155,3.1919,1.3293,2.39,0.3142,#0f0b0b,0.9802,84.5246,11.5435,5,0.3335,56.4905,1.8322,0.8532,358.23,0.2793,#090607,38.6705,34.692,30.88,0.0368,#8e4640,52.4057,24.0975,50.56,0.0542,#a0735e,53.9055,57.3437,40.58,0.0132,#d15e43,73.3435,42.2555,68.69,0.0154,#e4a86c,86.3567,15.5926,85.78,0.012,#e6d6bb
P01,2718281,B1_pos,B1_pos_low,B1,low,5.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s2718281_B1_pos_low_00001_.png,29.0,P01_s2718281_B1_pos_low_00001_.png,,52e5b19ca6,P01_s2718281_B1_pos_low_00001_.png,1024,1280,62.5693,9.7331,84.02,0.0542,#a09686,2.6576,0.8501,6.38,0.3414,#0c090a,0.9593,82.0705,9.6328,6,0.3731,45.6687,1.8052,0.4802,1.85,0.3208,#080607,36.4646,16.9581,270.55,0.0328,#455771,43.2477,26.509,30.65,0.0522,#905751,56.4161,46.1489,43.05,0.034,#ca6e52,72.7304,43.1068,67.02,0.0224,#e5a56a,83.8756,16.7297,90.56,0.0102,#ded0b2
P01,2718281,B1_pos,B1_pos_mid,B1,mid,10.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s2718281_B1_pos_mid_00001_.png,30.0,P01_s2718281_B1_pos_mid_00001_.png,,52e5b19ca6,P01_s2718281_B1_pos_mid_00001_.png,1024,1280,65.7447,16.1506,81.17,0.0486,#af9d83,3.2203,1.2096,16.16,0.2859,#0f0b0b,0.9677,86.4723,11.4079,6,0.323,48.4388,2.0338,0.6808,8.07,0.2585,#090707,40.5629,27.1991,28.6,0.0559,#8a504b,47.9141,18.474,53.64,0.0646,#8c6a59,56.3894,49.1196,42.83,0.0334,#cd6c4f,69.278,44.5645,62.3,0.0222,#e09a62,88.506,28.5818,92.23,0.0076,#f0dda8
P01,P01_s2718281_B2_neg_high_00001_,,B2_neg_high,B2,high,-15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s2718281_B2_neg_high_00001_.png,,P01_s2718281_B2_neg_high_00001_.png,,52e5b19ca6,P01_s2718281_B2_neg_high_00001_.png,1024,1280,73.9909,41.4448,66.74,0.0323,#e7a971,3.5725,1.086,359.86,0.3078,#0f0c0d,0.9818,84.2397,11.5036,5,0.3694,43.3075,2.263,0.6312,353.77,0.2668,#0a0808,34.9393,19.775,24.72,0.0388,#714746,44.8703,14.0343,51.28,0.1026,#7f6558,46.5207,34.5991,35.72,0.0295,#a25a4e,59.0094,43.9387,49.06,0.0274,#cb7955,86.5028,29.158,81.44,0.0074,#f4d4a2
P01,P01_s2718281_B2_neg_low_00001_,,B2_neg_low,B2,low,-5.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s2718281_B2_neg_low_00001_.png,,P01_s2718281_B2_neg_low_00001_.png,,52e5b19ca6,P01_s2718281_B2_neg_low_00001_.png,1024,1280,63.9257,9.9828,86.45,0.0549,#a39a89,2.5398,0.8194,28.45,0.3638,#0c0908,0.9572,85.6433,9.0072,6,0.3999,49.2648,1.7421,0.4113,25.87,0.3478,#080606,36.5084,21.1605,36.5,0.0521,#764b43,45.7035,36.2156,34.75,0.0329,#a2574b,59.2888,49.6761,47.0,0.0221,#d47550,73.5447,46.0651,67.94,0.0187,#e9a767,87.3854,12.0595,96.58,0.0075,#e2dbc4
P01,P01_s2718281_B2_neg_mid_00001_,,B2_neg_mid,B2,mid,-10.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s2718281_B2_neg_mid_00001_.png,,P01_s2718281_B2_neg_mid_00001_.png,,52e5b19ca6,P01_s2718281_B2_neg_mid_00001_.png,1024,1280,61.3081,7.5849,83.57,0.0546,#9b9387,3.0324,0.8669,5.25,0.335,#0d0a0b,0.9537,86.0824,11.2915,5,0.3981,46.664,2.0314,0.5144,359.47,0.3124,#090707,39.5574,26.2335,32.1,0.0452,#854e48,43.6767,13.9174,50.12,0.0857,#7c6256,54.0126,42.8046,42.0,0.03,#bf6a51,69.3205,47.1784,61.56,0.0224,#e4985f,88.1138,26.5705,83.74,0.0084,#f5daab
P01,P01_s2718281_B2_pos_high_00001_,,B2_pos_high,B2,high,15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s2718281_B2_pos_high_00001_.png,,P01_s2718281_B2_pos_high_00001_.png,,52e5b19ca6,P01_s2718281_B2_pos_high_00001_.png,1024,1280,61.9568,9.7334,77.69,0.0512,#a09485,3.1634,1.0536,15.87,0.3512,#0e0b0b,0.9591,82.9782,11.5554,5,0.3806,50.8916,2.3699,0.6862,10.1,0.3362,#0b0808,38.4909,29.1296,29.78,0.0444,#874944,56.0438,22.9885,255.77,0.0087,#608bad,56.7188,51.5777,45.83,0.0337,#cf6d49,74.3202,44.921,65.93,0.0249,#eca96c,85.3481,14.9832,93.44,0.0103,#dfd5b9
P01,P01_s2718281_B2_pos_low_00001_,,B2_pos_low,B2,low,5.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s2718281_B2_pos_low_00001_.png,,P01_s2718281_B2_pos_low_00001_.png,,52e5b19ca6,P01_s2718281_B2_pos_low_00001_.png,1024,1280,66.1463,11.298,83.58,0.0546,#ab9f8d,2.8801,0.8293,11.53,0.3757,#0d0a0a,0.9578,86.0816,9.8588,6,0.3942,51.8107,1.8601,0.4828,2.95,0.3555,#080607,38.4865,24.5942,32.42,0.0388,#804d46,49.7597,40.2218,37.67,0.0312,#b25f4e,60.325,52.2935,48.61,0.0228,#d9774e,75.9288,44.3794,71.61,0.0182,#ebb06e,87.9417,12.7024,95.79,0.0082,#e4dcc5
P01,P01_s2718281_B2_pos_mid_00001_,,B2_pos_mid,B2,mid,10.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s2718281_B2_pos_mid_00001_.png,,P01_s2718281_B2_pos_mid_00001_.png,,52e5b19ca6,P01_s2718281_B2_pos_mid_00001_.png,1024,1280,60.5601,10.8119,78.49,0.0611,#9e9080,2.9832,0.953,19.86,0.3514,#0d0a0a,0.9493,80.8759,10.3045,6,0.3788,51.5169,1.9391,0.4731,21.76,0.3274,#080707,36.8721,25.0791,36.11,0.0513,#7c4940,53.8787,18.2426,255.77,0.0141,#64849f,61.3819,51.99,50.54,0.0238,#da7b4e,76.7659,44.153,71.11,0.0193,#eeb270,82.815,9.0398,96.61,0.0075,#d3cebd
P01,P01_s2718281_B3_neg_high_00001_,,B3_neg_high,B3,high,-15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s2718281_B3_neg_high_00001_.png,,P01_s2718281_B3_neg_high_00001_.png,,52e5b19ca6,P01_s2718281_B3_neg_high_00001_.png,1024,1280,70.1053,6.1187,101.64,0.0455,#aeaca1,3.0999,1.11,42.22,0.3747,#0e0b0a,0.9723,85.0276,12.2793,5,0.4099,51.9963,2.0169,0.6424,52.98,0.3356,#090706,40.1201,28.3373,36.51,0.0742,#884f44,52.9617,15.8357,68.97,0.059,#927a65,53.058,52.6387,40.56,0.0291,#c95f46,68.3877,51.341,59.96,0.0185,#e69357,87.0445,35.1132,87.94,0.008,#f4d797
P01,P01_s2718281_B3_neg_low_00001_,,B3_neg_low,B3,low,-5.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s2718281_B3_neg_low_00001_.png,,P01_s2718281_B3_neg_low_00001_.png,,52e5b19ca6,P01_s2718281_B3_neg_low_00001_.png,1024,1280,69.1006,12.1905,87.7,0.0394,#b3a893,2.9772,0.7944,33.49,0.3743,#0d0a0a,0.9728,84.8238,8.6415,6,0.4333,49.1804,1.9863,0.3778,48.7,0.3395,#080707,34.3981,13.9778,48.02,0.0938,#654b41,40.3037,28.9793,35.15,0.0534,#8a4f45,56.46,46.4705,45.03,0.0262,#c96f50,73.2781,49.5583,68.83,0.0163,#eaa65f,86.8101,13.067,95.21,0.008,#e1d9c1
P01,P01_s2718281_B3_neg_mid_00001_,,B3_neg_mid,B3,mid,-10.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s2718281_B3_neg_mid_00001_.png,,P01_s2718281_B3_neg_mid_00001_.png,,52e5b19ca6,P01_s2718281_B3_neg_mid_00001_.png,1024,1280,68.4132,11.4214,87.55,0.0427,#b0a692,2.8302,0.9211,39.59,0.3463,#0d0a09,0.9711,84.4745,7.6238,6,0.4216,48.9205,2.0005,0.4278,46.84,0.3183,#080707,31.7741,14.5424,47.27,0.1032,#5f453a,40.4155,30.1241,37.22,0.05,#8b4f43,56.5977,49.3483,45.71,0.0317,#cc6e4c,76.459,47.1583,74.2,0.0145,#ecb268,86.4749,11.7292,97.72,0.0064,#dfd9c2
P01,P01_s2718281_B3_pos_high_00001_,,B3_pos_high,B3,high,15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s2718281_B3_pos_high_00001_.png,,P01_s2718281_B3_pos_high_00001_.png,,52e5b19ca6,P01_s2718281_B3_pos_high_00001_.png,1024,1280,61.8948,12.1167,69.99,0.0704,#a59282,1.9482,0.7878,12.22,0.3836,#090607,0.9489,84.6032,10.6541,5,0.4118,48.5204,1.2374,0.4757,1.59,0.3784,#060405,35.4949,18.1761,1.7,0.0247,#6f4953,53.5956,22.6782,260.92,0.016,#5f84a6,54.3924,48.9962,41.92,0.0335,#c8664b,71.2877,46.2733,65.25,0.0242,#e5a062,85.8406,11.828,90.17,0.0097,#e0d6c0
P01,P01_s2718281_B3_pos_low_00001_,,B3_pos_low,B3,low,5.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s2718281_B3_pos_low_00001_.png,,P01_s2718281_B3_pos_low_00001_.png,,52e5b19ca6,P01_s2718281_B3_pos_low_00001_.png,1024,1280,61.8915,10.3944,77.38,0.0591,#a19484,2.2769,0.8306,13.86,0.3889,#0b0808,0.9522,83.2328,9.6397,6,0.4136,50.2829,1.5731,0.4761,359.67,0.3787,#070506,36.4467,24.8873,30.38,0.0349,#7b4843,49.825,36.243,36.92,0.0239,#ad6253,58.2822,50.759,46.61,0.0297,#d2724d,75.5276,44.2788,70.05,0.0185,#ebae6e,84.8059,11.4676,93.89,0.0091,#dbd3be
P01,P01_s2718281_B3_pos_mid_00001_,,B3_pos_mid,B3,mid,10.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s2718281_B3_pos_mid_00001_.png,,P01_s2718281_B3_pos_mid_00001_.png,,52e5b19ca6,P01_s2718281_B3_pos_mid_00001_.png,1024,1280,59.6727,10.6846,73.73,0.072,#9c8d7e,2.0888,0.8076,8.46,0.3933,#0a0707,0.9409,81.5667,12.6142,6,0.4534,47.1766,1.3032,0.4539,356.89,0.3844,#060405,41.7061,31.9762,29.39,0.0358,#934f4a,48.6627,19.994,50.4,0.069,#916b5a,57.5368,47.6305,45.71,0.0385,#cd7150,74.9885,43.9157,68.78,0.0214,#ebac6e,82.8699,9.5079,95.15,0.0114,#d4cebd
P01,P01_s2718281_B4_neg_high_00001_,,B4_neg_high,B4,high,-15.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_rotations_clean_v2\renders\P01_s2718281_B4_neg_high_00001_.png,,P01_s2718281_B4_neg_high_00001_.png,,52e5b19ca6,P01_s2718281_B4_neg_high_00001_.png,1024,1280,57.5979,12.7008,77.38,0.0905,#988875,3.7491,1.1394,30.05,0.2804,#100d0c,0.9353,78.1794,7.7786,6,0.4157,51.1117,2.3697,0.5544,16.42,0.2579,#0a0808,30.8323,12.4734,53.42,0.1578,#594439,38.3103,28.4847,31.37,0.0492,#854a43,53.7873,51.6661,42.95,0.0236,#c86346,61.6337,41.3365,56.25,0.0346,#cb8459,80.5491,37.6396,78.53,0.0146,#ecc183
